date,ticker,label,score,close,vix_high_stress,sector_above_sma200,fwd_10,fwd_30,fwd_60
2017-08-22,AAPL,Strong Buy,1.0,153.7464185945,False,True,0.013330829891430815,-0.039429215170784154,0.062021767306657365
2017-08-23,AAPL,Strong Buy,1.0,153.9388662333,False,True,0.008001000125162533,-0.0286910863855938,0.0733661940181091
2017-08-24,AAPL,Strong Buy,1.0,153.2556771157,False,True,-0.004018333646688133,-0.02492622590558931,0.07216486003484571
2017-08-25,AAPL,Strong Buy,1.0,153.82339765,False,True,0.010258976605045636,-0.025147003628157017,0.06714052359251076
2017-08-28,AAPL,Strong Buy,1.0,155.372601142,False,True,-0.003777791540373203,-0.034495571932928,0.07614096484674268
2017-08-29,AAPL,Strong Buy,1.0,156.7582241409,False,True,-0.020011049045059615,-0.0390399607142736,0.07784080763910811
2017-08-30,AAPL,Strong Buy,1.0,157.1816089462,False,True,-0.031037649219953067,-0.04499540863219403,0.07499897178069323
2017-08-31,AAPL,Strong Buy,1.0,157.80706377209998,False,True,-0.025121951219656925,-0.04274390243925532,0.06535309789740461
2017-09-01,AAPL,Strong Buy,1.0,157.8551756818,False,True,-0.03279487960999984,-0.02541907954914549,0.05878835183020191
2017-09-05,AAPL,Strong Buy,1.0,155.9595664401,False,True,-0.020668805528117694,-0.009933366238838556,0.049427941144993826
2017-09-06,AAPL,Strong Buy,1.0,155.7959859472,False,True,-0.036069421283449817,-0.013278982150420286,0.06522036205312533
2017-09-07,AAPL,Strong Buy,1.0,155.1705311213,False,True,-0.048803174997062986,-0.032742155525190456,0.0645351815633851
2017-09-08,AAPL,Strong Buy,1.0,152.6398446718,False,True,-0.04248881043966482,-0.015003467187903219,0.07427620801355926
2017-09-11,AAPL,Strong Buy,1.0,155.4014682878,False,True,-0.06780185758532618,-0.033003095975268966,0.05419106990034238
2017-09-12,AAPL,Strong Buy,0.9999999999999999,154.78563584379998,False,True,-0.047992042770017423,-0.02337436280037671,0.05445471530579125
2017-09-13,AAPL,Strong Buy,1.0,153.6213276294,False,True,-0.033949264015486265,-0.020294393986889148,0.06439526221427315
2017-09-14,AAPL,Strong Buy,1.0,152.3030613039,False,True,-0.03158958807137771,-0.005496588324180652,0.07392522082818906
2017-09-15,AAPL,Strong Buy,0.9999999999999999,153.8426424139,False,True,-0.036027020265216356,0.019827370528344445,0.0838928346087346
2017-09-18,AAPL,Strong Buy,0.9999999999999999,152.6783341995,False,True,-0.030629608621413118,0.05073422827287684,0.08602311590024546
2017-09-19,AAPL,Strong Buy,1.0,152.7360684911,False,True,-0.02677502677462413,0.06495306495320766,0.08921655437984513
2017-09-20,AAPL,Strong Buy,1.0,150.1765148958,False,True,-0.016595117575668956,0.06932786570139784,0.10745923839687738
2017-09-21,AAPL,Strong Buy,1.0,147.5977165366,False,True,0.013038659626030237,0.09596453484554891,0.13825852558186258
2017-09-22,AAPL,Strong Buy,1.0,146.154359246,False,True,0.022450457567790898,0.1356903021922197,0.16568774706980025
2017-09-25,AAPL,Strong Buy,1.0,144.8649600664,False,True,0.03513782796382835,0.15742278312883362,0.1635305952560343
2017-09-26,AAPL,Strong Buy,1.0,147.3571569882,False,True,0.018022724304545955,0.14150450568050635,0.1426070642777316
2017-09-27,AAPL,Strong Buy,1.0,148.4059966193,False,True,0.01504246904002572,0.14270894119210897,0.13882659866737931
2017-09-28,AAPL,Strong Buy,1.0,147.4918703353,False,True,0.017745302713634233,0.14744258872616164,0.14588482719477908
2017-09-29,AAPL,Strong Buy,1.0,148.300150418,False,True,0.018621853101403296,0.13742538281893987,0.11072678506539768
2017-10-02,AAPL,Strong Buy,1.0,148.001856578,False,True,0.039464274104033144,0.13515034938536916,0.11316117494494694
2017-10-03,AAPL,Strong Buy,1.0,148.6465561678,False,True,0.038775245986146706,0.11314079072585433,0.11145165447289906
2017-10-04,AAPL,Strong Buy,1.0,147.684317974,False,True,0.040917383372849635,0.1056153113125119,0.10659616236959885
2017-10-05,AAPL,Strong Buy,1.0,149.5221929241,False,True,0.003796898127277764,0.10507190758080284,0.11256392051341566
2017-10-06,AAPL,Strong Buy,1.0,149.4355914866,False,True,0.00611719253095055,0.09957306669498656,0.11301480621110521
2017-10-09,AAPL,Strong Buy,1.0,149.9552001112,False,True,0.0021175564686287626,0.09466814746852979,0.1143100926962767
2017-10-10,AAPL,Strong Buy,1.0,150.01293440290002,False,True,0.007697241821153718,0.11458936237212673,0.12656311895084787
2017-10-11,AAPL,Strong Buy,1.0,150.63838922879998,False,True,-0.0008942829765351337,0.12162916622449588,0.11771859357089924
2017-10-12,AAPL,Strong Buy,1.0,150.1091582222,False,True,0.009038461538713497,0.1256479617977807,0.12153060056133225
2017-10-13,AAPL,Strong Buy,1.0,151.061774034,False,True,0.0386011847893932,0.112923804415673,0.11420236585476029
2017-10-16,AAPL,Strong Buy,0.9999999999999999,153.8426424139,False,True,0.04278208656539135,0.08640373478724772,0.10027645827413433
2017-10-17,AAPL,Strong Buy,0.9999999999999999,154.4103629482,False,True,0.05340562098844631,0.05995688104175865,0.1075511214520695
2017-10-18,AAPL,Strong Buy,0.9999999999999999,153.7271738307,False,True,0.04462944416616789,0.07955576377061871,0.10681949385399185
2017-10-19,AAPL,Strong Buy,0.9999999999999999,150.0899134584,False,True,0.07776638030466372,0.10057022297027125,0.1523655476991026
2017-10-20,AAPL,Strong Buy,1.0,150.3497177707,False,True,0.1039999999996487,0.09063958321414106,0.1514019533978539
2017-10-23,AAPL,Strong Buy,1.0,150.2727387152,False,True,0.11577127489285777,0.09017005691817742,0.14685067411942931
2017-10-24,AAPL,Strong Buy,1.0,151.1676202353,False,True,0.11273074474860721,0.07969182370568838,0.130734588461723
2017-10-25,AAPL,Strong Buy,1.0,150.5036758817,False,True,0.12678217505264355,0.08644398447999586,0.13597946499118319
2017-10-26,AAPL,Strong Buy,1.0,151.4659140754,False,True,0.1173368909215627,0.07986077093344254,0.11078315824540515
2017-10-27,AAPL,Strong Buy,1.0,156.8929374881,False,True,0.07513032812005362,0.06281991043954784,0.05321778464842174
2017-10-30,AAPL,Strong Buy,1.0,160.4243516591,False,True,0.04724973151961007,0.03358497960552215,0.03244123385057649
2017-10-31,AAPL,Strong Buy,1.0,162.6567442685,False,True,0.01726212347005488,0.022783623264846484,-0.0028052628807496783
2017-11-01,AAPL,Strong Buy,1.0,160.587932152,False,True,0.016776547307739007,0.03565919669592473,0.004087888005673036
2017-11-02,AAPL,Strong Buy,1.0,161.7618627483,False,True,0.02145692534092995,0.03859065635027509,-0.00045275856345671785
2017-11-03,AAPL,Strong Buy,1.0,165.9860884188,False,True,-0.010065523143629736,0.0264134023330802,-0.02385420789307268
2017-11-06,AAPL,Strong Buy,1.0,167.67000525790002,False,True,-0.020986604870009862,0.005277079573887069,-0.07558742252978416
2017-11-07,AAPL,Strong Buy,1.0,168.2088586463,False,True,-0.005980884423664267,0.0009658819494259975,-0.10157068617013526
2017-11-08,AAPL,Strong Buy,1.0,169.5848592634,False,True,-0.003682217587185111,-0.0033974902836407983,-0.07161815233950679
2017-11-09,AAPL,Strong Buy,1.0,169.2384535136,False,True,-0.0015858423900005775,-0.0013575943116351608,-0.08963253869181091
2017-11-10,AAPL,Strong Buy,1.0,168.6803553613,False,True,-0.003320547318034081,-0.023472834488161055,-0.11175359248872486
2017-11-13,AAPL,Strong Buy,1.0,168.0043592042,False,True,-0.005173305742285021,-0.01937115594628353,-0.09731562913155214
2017-11-14,AAPL,Strong Buy,1.0,165.4645450713,False,True,-0.01085560873132055,-0.0015174506828141787,-0.046542689299882894
2017-11-15,AAPL,Strong Buy,1.0,163.28204319280002,False,True,0.016382777383189565,0.0008871540101254118,-0.02411910898769112
2017-11-16,AAPL,Strong Buy,1.0,165.23277496030002,False,True,-0.0002922267680345321,0.006779661016823916,-0.017860049590700647
2017-11-17,AAPL,Strong Buy,1.0,164.3153516043,False,True,-0.0020570085217232244,0.012224507786936628,0.02078626021155431
2017-11-20,AAPL,Strong Buy,1.0,164.151181109,False,True,-0.002000235321986333,0.01794328744576136,0.01849939148584973
2017-11-21,AAPL,Strong Buy,1.0,167.2028209037,False,True,-0.023853528935956835,0.010742751530696445,-0.0034527527028536628
2017-11-22,AAPL,Strong Buy,1.0,168.9604109121,False,True,-0.03223593964347985,-0.0034865112029495177,-0.018295332337988655
2017-11-24,AAPL,Strong Buy,1.0,168.970068,False,True,-0.03200548665459482,-0.00365776990336533,-0.010145690597697992
2017-11-27,AAPL,Strong Buy,1.0,168.1202442597,False,True,-0.00815670055702334,0.001148831064637507,0.012159757266008311
2017-11-28,AAPL,Strong Buy,1.0,167.135221288,False,True,-0.007915872190220316,0.012769399664852337,0.03825543924570173
2017-11-29,AAPL,Strong Buy,0.9999999999999999,163.6683267111,False,True,0.016462119424339727,0.04490205333969223,0.05681220617482712
2017-11-30,AAPL,Strong Buy,1.0,165.9570565571,False,True,0.0021530404425861155,0.025254582485065655,0.040660140682106494
2017-12-01,AAPL,Strong Buy,0.9999999999999999,165.1844895205,False,True,0.01707103186192339,0.04706226249611192,0.027213552789665193
2017-12-04,AAPL,Strong Buy,1.0,163.9773535258,False,True,0.03898704358034489,0.055712603062365154,0.041930223403795874
2017-12-05,AAPL,Strong Buy,1.0,163.8228401184,False,True,0.028884697005497367,0.05199245460977292,0.04652327834257815
2017-12-06,AAPL,Strong Buy,1.0,163.21444357709998,False,True,0.03159576356404998,0.04727530915335365,0.04953319186289415
2017-12-07,AAPL,Strong Buy,1.0,163.5138133038,False,True,0.03360500826796094,0.04559414127079591,0.03788683581973591
2017-12-08,AAPL,Strong Buy,1.0,163.56209874360002,False,True,0.03329987601062812,0.02863553167621136,0.04890294788365798
2017-12-11,AAPL,Strong Buy,1.0,166.7489377697,False,True,-0.012161927376118471,-0.009034574622482345,0.04653348598188172
2017-12-12,AAPL,Strong Buy,1.0,165.8122002378,False,True,-0.006406523005403227,-0.0011065812463549771,0.06262053306758397
2017-12-13,AAPL,Strong Buy,0.9999999999999999,166.3626542514,False,True,-0.006907761072766752,-0.025018865734194498,0.048905188052032735
2017-12-14,AAPL,Strong Buy,0.9999999999999999,166.3143688116,False,True,-0.017361514341980393,-0.030484264312984424,0.040289943654782064
2017-12-15,AAPL,Strong Buy,0.9999999999999999,168.0043592042,False,True,-0.00982928091046052,-0.03759268839461235,0.031037419958622327
2017-12-18,AAPL,Strong Buy,1.0,170.37034575389998,False,True,-0.02375014170743603,-0.0489740392242468,0.013133671854679604
2017-12-19,AAPL,Strong Buy,0.9999999999999999,168.55481321780002,False,True,-0.008651312019881332,-0.08044001375018693,0.008399716783350046
2017-12-20,AAPL,Strong Buy,0.9999999999999999,168.3713285466,False,True,0.0037281330658755552,-0.10243762546618142,0.009153110954240906
2017-12-21,AAPL,Strong Buy,0.9999999999999999,169.0086963518,False,True,-0.0037712130733988233,-0.06845323124390096,-0.017428408494842684
